,description,size,specificity,phi_UB,AUC_UB,sensitivity,tn,F1,sensitivity_UB,specificity_UB,ConfusionMatrix,phi,precision,AUC,pp,sensitivity_LB,tp,specificity_LB,AUC_LB,p,fp,recall,pn,phi_LB,n,fn,degree,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture,specificity_CI_diff,sensitivity_CI_diff,phi_CI_diff,AUC_CI_diff
246,mean_concave_points:q60-80  mean_fractal_dimension:q60-80,20,1.0,1.0,1.0,0.9230769230769231,7,0.9600000000000001,0.9980543715026514,1.0,True,0.898717034272917,1.0,0.9615384615384616,12,0.6397025647321225,12,0.5903836027749514,0.886155231363844,13,0,0.9230769230769231,8,0.703979445131955,7,1,2,,,q60-80,,q60-80,,,,,,-0.8656893665691472,-0.5118389753701222,-1.2960319653896315,-1.8856924488384472
247,mean_concave_points:q40-60  mean_fractal_dimension:q20-40,29,0.96,1.0,1.0,1.0,24,0.888888888888889,1.0,0.9989878003006777,True,0.8763560920082657,0.8,0.98,5,0.3976353643835142,4,0.796483086077586,0.940800720309199,4,1,1.0,24,0.6863067764856483,25,0,2,,,q40-60,,q20-40,,,,,,-0.39294722813111377,-0.843302622718858,-1.1466485109625273,-3.879032631749111
248,mean_concave_points:q40-60  mean_fractal_dimension:q60-80,31,1.0,1.0,,1.0,30,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8842966917779725,,1,0,1.0,30,0.0,30,0,2,,,q40-60,,q60-80,,,,,,-0.6142963719368066,-0.5210006944086889,-0.35969586764176664,
249,mean_concave_points:q20-40  mean_fractal_dimension:q00-20,22,0.9473684210526315,1.0,0.9710584209620317,0.3333333333333333,18,0.4,0.9057006759492866,0.9986683711958152,True,0.3350831266333564,0.5,0.6403508771929824,2,0.008403758659612647,1,0.7397193458047858,0.3096433334239332,3,1,0.3333333333333333,20,-0.10913539991574261,19,2,2,,,q20-40,,q00-20,,,,,,-0.5788912537363338,-1.00233400495371,-0.925356234908114,-0.9007373913637393
250,mean_concave_points:q20-40  mean_fractal_dimension:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,2,,,q20-40,,q20-40,,,,,,-0.6746699666917524,,,
251,mean_concave_points:q20-40  mean_fractal_dimension:q40-60,25,1.0,0.0,,0.0,24,,0.975,1.0,True,0.0,,,0,0.0,0,0.8575264022774187,,1,0,0.0,25,0.0,24,1,2,,,q20-40,,q40-60,,,,,,-0.5407581725196748,-0.9935287556823488,,
252,mean_concave_points:q20-40  mean_fractal_dimension:q60-80,21,1.0,0.0,,,21,,,1.0,True,0.0,,,0,,0,0.8389023847809204,,0,0,,21,0.0,21,0,2,,,q20-40,,q60-80,,,,,,-0.3079573167145742,,,
253,mean_concave_points:q00-20  mean_fractal_dimension:q00-20,23,1.0,0.0,,,23,,,1.0,True,0.0,,,0,,0,0.8518148710847749,,0,0,,23,0.0,23,0,2,,,q00-20,,q00-20,,,,,,-1.0205811870172157,,,
254,mean_concave_points:q00-20  mean_fractal_dimension:q20-40,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,2,,,q00-20,,q20-40,,,,,,-0.6964871365832536,,,
255,mean_concave_points:q00-20  mean_fractal_dimension:q40-60,25,1.0,0.0,,,25,,,1.0,True,0.0,,,0,,0,0.8628148284692875,,0,0,,25,0.0,25,0,2,,,q00-20,,q40-60,,,,,,-0.5616041550053248,,,
256,mean_concave_points:q00-20  mean_fractal_dimension:q60-80,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,2,,,q00-20,,q60-80,,,,,,-0.28839501051271443,,,
257,mean_concave_points:q80-100  mean_perimeter:q80-100,80,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,80,0.9549359649323077,80,,,80,0,1.0,0,0.0,0,0,2,,,q80-100,,,q80-100,,,,,,-0.7189752511664618,,
258,mean_concave_points:q80-100  mean_perimeter:q60-80,28,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,27,0.8722971323845661,27,0.025000000000000022,,27,0,1.0,1,0.0,1,0,2,,,q80-100,,,q60-80,,,,,-1.0,-1.3697112608918376,-1.0,
259,mean_concave_points:q60-80  mean_perimeter:q80-100,30,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,30,0.8842966917779725,30,,,30,0,1.0,0,0.0,0,0,2,,,q60-80,,,q80-100,,,,,,-1.602063527354862,,
260,mean_concave_points:q60-80  mean_perimeter:q40-60,24,0.9090909090909091,0.9187795405622854,1.0,0.8461538461538461,10,0.8799999999999999,0.9807933280174715,0.9977010277861846,True,0.7526178090063816,0.9166666666666666,0.8776223776223776,12,0.5455289443234423,11,0.5872200830116173,0.7421415452472551,13,1,0.8461538461538461,12,0.46858318542611505,11,2,2,,,q60-80,,,q40-60,,,,,-0.858265387763016,-0.9589742387641768,-0.6717771892937048,-0.8325351238252319
261,mean_concave_points:q60-80  mean_perimeter:q60-80,47,0.6153846153846154,0.7556948253132393,0.8970682027855001,0.8823529411764706,8,0.8695652173913043,0.9669983196636973,0.8614206611098402,True,0.5106071606277945,0.8571428571428571,0.748868778280543,35,0.7254965128576444,30,0.31577760291405943,0.6006693537755858,34,5,0.8823529411764706,12,0.11627775123245221,13,4,2,,,q60-80,,,q60-80,,,,,-0.39590207795224747,-0.6308953617182075,-0.22588954346136877,-0.37700694086946956
262,mean_concave_points:q40-60  mean_perimeter:q20-40,33,1.0,1.0,1.0,0.5,31,0.6666666666666666,0.987420882906321,1.0,True,0.6959705453537528,1.0,0.75,1,0.01257911709367899,1,0.88781125307763,0.2600090038649865,2,0,0.5,32,0.0,31,1,2,,,q40-60,,,q20-40,,,,,-0.6335405681200744,-0.8241022732510346,-1.0,-0.5571310692432758
263,mean_concave_points:q40-60  mean_perimeter:q40-60,35,1.0,1.0,1.0,0.6666666666666666,32,0.8,0.9915962413403874,1.0,True,0.8040302522073697,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8911188393205571,0.5066726692433243,3,0,0.6666666666666666,33,0.0,32,1,2,,,q40-60,,,q40-60,,,,,-0.6527862305870603,-0.556752072544547,-0.35969586764176664,-0.4654839158098924
264,mean_concave_points:q40-60  mean_perimeter:q60-80,29,0.9523809523809523,1.0,1.0,0.875,20,0.875,0.9968402764687477,0.9987951165516293,True,0.8273809523809523,0.875,0.9136904761904762,8,0.4734903291248362,7,0.761840090063179,0.7826050221442926,8,1,0.875,21,0.5929550108167293,21,1,2,,,q40-60,,,q60-80,,,,,-1.2905655281866104,-0.9645858494478593,-0.9550364602504509,-1.056307463777184
265,mean_concave_points:q20-40  mean_perimeter:q20-40,42,1.0,0.0,,0.0,41,,0.975,1.0,True,0.0,,,0,0.0,0,0.9139561637059667,,1,0,0.0,42,0.0,41,1,2,,,q20-40,,,q20-40,,,,,-0.5765803972576358,-0.9935287556823488,,
266,mean_concave_points:q20-40  mean_perimeter:q40-60,31,1.0,0.0,,0.0,30,,0.975,1.0,True,0.0,,,0,0.0,0,0.8842966917779725,,1,0,0.0,31,0.0,30,1,2,,,q20-40,,,q40-60,,,,,-0.505241945219078,-0.9935287556823488,,
267,mean_concave_points:q20-40  mean_perimeter:q00-20,32,1.0,0.0,,,32,,,1.0,True,0.0,,,0,,0,0.8911188393205571,,0,0,,32,0.0,32,0,2,,,q20-40,,,q00-20,,,,,-0.45564530174366036,,,
268,mean_concave_points:q00-20  mean_perimeter:q20-40,32,1.0,0.0,,,32,,,1.0,True,0.0,,,0,,0,0.8911188393205571,,0,0,,32,0.0,32,0,2,,,q00-20,,,q20-40,,,,,-0.31123841133344576,,,
269,mean_concave_points:q00-20  mean_perimeter:q40-60,20,1.0,0.0,,,20,,,1.0,True,0.0,,,0,,0,0.8315665290169145,,0,0,,20,0.0,20,0,2,,,q00-20,,,q40-60,,,,,-0.34706976097553793,,,
270,mean_concave_points:q00-20  mean_perimeter:q00-20,61,1.0,0.0,,,61,,,1.0,True,0.0,,,0,,0,0.9413187760677074,,0,0,,61,0.0,61,0,2,,,q00-20,,,q00-20,,,,,-0.5473276389531102,,,
271,mean_concave_points:q80-100  mean_radius:q80-100,77,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,77,0.9532219318395959,77,,,77,0,1.0,0,0.0,0,0,2,,,q80-100,,,,q80-100,,,,,-0.6926306965107563,,
272,mean_concave_points:q80-100  mean_radius:q60-80,30,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,29,0.8805551309302788,29,0.025000000000000022,,29,0,1.0,1,0.0,1,0,2,,,q80-100,,,,q60-80,,,,-1.0,-1.38663274106949,-1.0,
273,mean_concave_points:q60-80  mean_radius:q80-100,32,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,32,0.8911188393205571,32,,,32,0,1.0,0,0.0,0,0,2,,,q60-80,,,,q80-100,,,,,-1.7024437371910335,,
274,mean_concave_points:q60-80  mean_radius:q40-60,22,0.875,0.9358124370220923,0.9960185533959236,0.7857142857142857,7,0.8461538461538461,0.9534207121102133,0.9968402764687477,True,0.6383106423916777,0.9166666666666666,0.8303571428571429,12,0.4920243229515283,11,0.4734903291248362,0.664695732318362,14,1,0.7857142857142857,10,0.278754344542129,8,3,2,,,q60-80,,,,q40-60,,,,-0.6715216800965724,-0.9875281300044304,-0.48620440445027446,-0.7054269220216073
275,mean_concave_points:q60-80  mean_radius:q60-80,42,0.6153846153846154,0.7708794614995444,0.9047068687282713,0.896551724137931,8,0.8666666666666666,0.9781362631701468,0.8614206611098402,True,0.5382814881567385,0.8387096774193549,0.7559681697612732,31,0.7264848021076974,26,0.31577760291405943,0.6072294707942751,29,5,0.896551724137931,11,0.2213603227232513,13,3,2,,,q60-80,,,,q60-80,,,,-0.39590207795224747,-0.6497093741346527,-0.281212340238099,-0.40131818455571977
276,mean_concave_points:q40-60  mean_radius:q20-40,32,1.0,1.0,1.0,0.5,30,0.6666666666666666,0.987420882906321,1.0,True,0.6956083436402525,1.0,0.75,1,0.01257911709367899,1,0.8842966917779725,0.2600090038649865,2,0,0.5,31,0.0,30,1,2,,,q40-60,,,,q20-40,,,,-0.6142963719368066,-0.6547490061498019,-0.35969586764176664,-0.38566307375009296
277,mean_concave_points:q40-60  mean_radius:q40-60,35,1.0,1.0,1.0,0.6666666666666666,32,0.8,0.9915962413403874,1.0,True,0.8040302522073697,1.0,0.8333333333333333,2,0.09429932405071303,2,0.8911188393205571,0.5066726692433243,3,0,0.6666666666666666,33,0.0,32,1,2,,,q40-60,,,,q40-60,,,,-0.6527862305870603,-0.556752072544547,-0.35969586764176664,-0.4818413042466932
278,mean_concave_points:q40-60  mean_radius:q60-80,29,0.9545454545454546,1.0,1.0,0.8571428571428571,21,0.8571428571428571,0.9963897031380992,0.9988498524734183,True,0.8116883116883117,0.8571428571428571,0.9058441558441559,7,0.42127680295680187,6,0.771555602332364,0.758930901524183,7,1,0.8571428571428571,22,0.46739921633835224,22,1,2,,,q40-60,,,,q60-80,,,,-1.2402750467369308,-0.8769849885606388,-0.6753573758732494,-0.9525730968778455
279,mean_concave_points:q20-40  mean_radius:q20-40,43,1.0,0.0,,,43,,,1.0,True,0.0,,,0,,0,0.9177888788458616,,0,0,,43,0.0,43,0,2,,,q20-40,,,,q20-40,,,,-0.6034608045177758,,,
280,mean_concave_points:q20-40  mean_radius:q40-60,31,1.0,0.0,,0.0,29,,0.841886116991607,1.0,True,0.0,,,0,0.0,0,0.8805551309302788,,2,0,0.0,31,0.0,29,2,2,,,q20-40,,,,q40-60,,,,-0.4999027022372791,-0.992505562115389,,
281,mean_concave_points:q20-40  mean_radius:q00-20,30,1.0,0.0,,,30,,,1.0,True,0.0,,,0,,0,0.8842966917779725,,0,0,,30,0.0,30,0,2,,,q20-40,,,,q00-20,,,,-0.4287793501702123,,,
282,mean_concave_points:q00-20  mean_radius:q20-40,28,1.0,0.0,,,28,,,1.0,True,0.0,,,0,,0,0.8765638814997305,,0,0,,28,0.0,28,0,2,,,q00-20,,,,q20-40,,,,-0.277083949915969,,,
283,mean_concave_points:q00-20  mean_radius:q40-60,22,1.0,0.0,,,22,,,1.0,True,0.0,,,0,,0,0.8456274871844254,,0,0,,22,0.0,22,0,2,,,q00-20,,,,q40-60,,,,-0.3867969221157058,,,
284,mean_concave_points:q00-20  mean_radius:q00-20,61,1.0,0.0,,,61,,,1.0,True,0.0,,,0,,0,0.9413187760677074,,0,0,,61,0.0,61,0,2,,,q00-20,,,,q00-20,,,,-0.5521344607391269,,,
285,mean_concave_points:q80-100  mean_smoothness:q80-100,51,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,50,0.9288782635357954,50,0.025000000000000022,,50,0,1.0,1,0.0,1,0,2,,,q80-100,,,,,q80-100,,,-1.0,-1.689759155234801,-1.0,
286,mean_concave_points:q80-100  mean_smoothness:q60-80,36,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,36,0.9026062440854072,36,,,36,0,1.0,0,0.0,0,0,2,,,q80-100,,,,,q60-80,,,,-1.5800297703536215,,
287,mean_concave_points:q80-100  mean_smoothness:q40-60,20,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,20,0.8315665290169145,20,,,20,0,1.0,0,0.0,0,0,2,,,q80-100,,,,,q40-60,,,,-1.2599142896940168,,
288,mean_concave_points:q60-80  mean_smoothness:q80-100,32,0.9230769230769231,0.8716888803436259,0.9956253276232045,0.8421052631578947,12,0.8888888888888888,0.9661737509982353,0.9980543715026514,True,0.7530836820370708,0.9411764705882353,0.8825910931174089,17,0.6042154487333166,16,0.6397025647321225,0.7695568586116133,19,1,0.8421052631578947,15,0.4995205452280436,13,3,2,,,q60-80,,,,,q80-100,,,-0.9841025614768646,-0.4186609345518819,-0.6860900237138329,-0.9302559932379652
289,mean_concave_points:q60-80  mean_smoothness:q60-80,24,0.75,0.885504634782496,0.9934052622546383,0.875,6,0.875,0.9844863961845862,0.9681459737500557,True,0.625,0.875,0.8125,16,0.6165237631507436,14,0.34914420558717574,0.6315947377453617,16,2,0.875,8,0.1317004111547755,8,2,2,,,q60-80,,,,,q60-80,,,-0.5213984027186476,-0.4615969966324616,-0.35706451074063683,-0.5751117469394196
290,mean_concave_points:q60-80  mean_smoothness:q40-60,28,0.7142857142857143,0.8249184345999488,1.0,0.9047619047619048,5,0.9047619047619048,0.9882506821155497,0.9633074338239144,True,0.6190476190476191,0.9047619047619048,0.8095238095238095,21,0.6962255930860888,19,0.2904208637373425,0.617682490000969,21,2,0.9047619047619048,7,0.378321001765983,7,2,2,,,q60-80,,,,,q40-60,,,-0.4724540619574287,-0.686456152572829,-0.4670213502970403,-0.5615129177774346
291,mean_concave_points:q40-60  mean_smoothness:q20-40,30,1.0,1.0,,1.0,24,1.0,1.0,1.0,True,1.0,1.0,1.0,6,0.5407418735600996,6,0.8575264022774187,,6,0,1.0,24,0.7250000000000006,24,0,2,,,q40-60,,,,,q20-40,,,-0.49887223736901803,-1.1060787992718222,-1.3079849732427908,
292,mean_concave_points:q40-60  mean_smoothness:q60-80,22,1.0,1.0,1.0,0.5,20,0.6666666666666666,0.987420882906321,1.0,True,0.6900655593423543,1.0,0.75,1,0.01257911709367899,1,0.8315665290169145,0.2600090038649865,2,0,0.5,21,0.0,20,1,2,,,q40-60,,,,,q60-80,,,-0.6955177210598164,-0.5081815093773943,-0.35969586764176664,-0.31032261053992827
293,mean_concave_points:q40-60  mean_smoothness:q40-60,27,0.9565217391304348,1.0,1.0,0.5,22,0.5714285714285715,0.932414013511457,0.9988998313695493,True,0.51604684654214,0.6666666666666666,0.7282608695652175,3,0.06758598648854298,2,0.7805133925465195,0.44217377387043594,4,1,0.5,24,-0.04695243462985761,23,2,2,,,q40-60,,,,,q40-60,,,-0.560760349229221,-0.5092222693983764,-0.3435646699354919,-0.41166213946226815
294,mean_concave_points:q20-40  mean_smoothness:q20-40,33,1.0,0.0,,0.0,32,,0.975,1.0,True,0.0,,,0,0.0,0,0.8911188393205571,,1,0,0.0,33,0.0,32,1,2,,,q20-40,,,,,q20-40,,,-0.45564530174366036,-0.9935287556823488,,
295,mean_concave_points:q20-40  mean_smoothness:q40-60,27,1.0,0.0,,,27,,,1.0,True,0.0,,,0,,0,0.8722971323845661,,0,0,,27,0.0,27,0,2,,,q20-40,,,,,q40-60,,,-0.9675790891703143,,,
296,mean_concave_points:q20-40  mean_smoothness:q00-20,29,0.9615384615384616,0.8247916666666663,0.9762638878984118,0.3333333333333333,25,0.4,0.9057006759492866,0.9990267121066522,True,0.35439179203278526,0.5,0.6474358974358974,2,0.008403758659612647,1,0.8036303532374444,0.31860790697338287,3,1,0.3333333333333333,27,-0.08474305655368787,26,2,2,,,q20-40,,,,,q00-20,,,-0.4267408608089423,-1.00233400495371,-0.935793876370564,-0.9138011132336602
297,mean_concave_points:q00-20  mean_smoothness:q20-40,26,1.0,0.0,,,26,,,1.0,True,0.0,,,0,,0,0.8677253955022459,,0,0,,26,0.0,26,0,2,,,q00-20,,,,,q20-40,,,-0.32481608841473936,,,
298,mean_concave_points:q00-20  mean_smoothness:q00-20,57,1.0,0.0,,,57,,,1.0,True,0.0,,,0,,0,0.9373325190855151,,0,0,,57,0.0,57,0,2,,,q00-20,,,,,q00-20,,,-1.3461032268273028,,,
299,mean_concave_points:q80-100  mean_symmetry:q80-100,46,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,46,0.9229381729484393,46,,,46,0,1.0,0,0.0,0,0,2,,,q80-100,,,,,,q80-100,,,-1.3082402058107923,,
300,mean_concave_points:q80-100  mean_symmetry:q40-60,27,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,27,0.8722971323845661,27,,,27,0,1.0,0,0.0,0,0,2,,,q80-100,,,,,,q40-60,,,-1.5349238990401581,,
301,mean_concave_points:q80-100  mean_symmetry:q60-80,29,1.0,1.0,,1.0,1,1.0,1.0,1.0,True,1.0,1.0,1.0,28,0.8765638814997305,28,0.025000000000000022,,28,0,1.0,1,0.0,1,0,2,,,q80-100,,,,,,q60-80,,-1.0,-1.3406282424816496,-1.0,
302,mean_concave_points:q60-80  mean_symmetry:q80-100,35,0.9230769230769231,0.9595938435672313,1.0,0.9090909090909091,12,0.9302325581395349,0.9887944139758335,0.9980543715026514,True,0.8207677342949549,0.9523809523809523,0.9160839160839163,21,0.7083872584460449,20,0.6397025647321225,0.8188105548008596,22,1,0.9090909090909091,14,0.6183683775081108,13,2,2,,,q60-80,,,,,,q80-100,,-0.9841025614768646,-0.6210913688832029,-1.0059212433726221,-1.1848163689723465
303,mean_concave_points:q60-80  mean_symmetry:q40-60,24,0.7142857142857143,0.9329267794054468,1.0,0.9411764705882353,5,0.9142857142857143,0.9985118256087294,0.9633074338239144,True,0.6880329612324521,0.8888888888888888,0.8277310924369747,18,0.7131106033327779,16,0.2904208637373425,0.6380246681231386,17,2,0.9411764705882353,6,0.22300597789478444,7,1,2,,,q60-80,,,,,,q40-60,,-0.4724540619574287,-0.6815878626459952,-0.44593549062536336,-0.5930686476447216
304,mean_concave_points:q60-80  mean_symmetry:q60-80,26,0.8,1.0,1.0,0.8571428571428571,4,0.9,0.9695110323784835,0.9949492366205319,True,0.5838867509339625,0.9473684210526315,0.8285714285714286,19,0.636576012983019,18,0.28358206388191054,0.6181091466390902,21,1,0.8571428571428571,7,0.2956181147155956,5,3,2,,,q60-80,,,,,,q60-80,,-0.4913774622533165,-0.46518111178724936,-0.544664917619874,-0.5621402520318484
305,mean_concave_points:q40-60  mean_symmetry:q40-60,26,0.9583333333333334,0.8244857808200091,1.0,0.5,23,0.5,0.987420882906321,0.99894564755452,True,0.4583333333333333,0.5,0.7291666666666666,2,0.01257911709367899,1,0.7887983165429797,0.23747725644029877,2,1,0.5,24,-0.05773502691896257,24,1,2,,,q40-60,,,,,,q40-60,,-0.6990962521072935,-0.5081815093773943,-0.20877046522379322,-0.30115290282968477
306,mean_concave_points:q40-60  mean_symmetry:q00-20,30,0.9583333333333334,1.0,1.0,0.8333333333333334,23,0.8333333333333334,0.9957892554855104,0.99894564755452,True,0.7916666666666666,0.8333333333333334,0.8958333333333335,6,0.3587654210025136,5,0.7887983165429797,0.7274762806111438,6,1,0.8333333333333334,24,0.5202335143812418,24,1,2,,,q40-60,,,,,,q00-20,,-0.3544114467146774,-0.7908101789359789,-0.7497311263371478,-0.8426273434533544
307,mean_concave_points:q40-60  mean_symmetry:q60-80,26,1.0,1.0,,1.0,25,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8628148284692875,,1,0,1.0,25,0.0,25,0,2,,,q40-60,,,,,,q60-80,,-0.6123863497561046,-0.5210006944086889,-0.35969586764176664,
308,mean_concave_points:q40-60  mean_symmetry:q20-40,24,1.0,1.0,1.0,0.8,19,0.888888888888889,0.9949492366205319,1.0,True,0.8717797887081347,1.0,0.9,4,0.28358206388191054,4,0.823533088192828,0.7040036015459947,5,0,0.8,20,0.506838312836686,19,1,2,,,q40-60,,,,,,q20-40,,-0.4027730849596523,-0.7069835844868174,-0.7293670149251695,-0.775806526349821
309,mean_concave_points:q20-40  mean_symmetry:q40-60,22,0.9473684210526315,0.8861222420570551,0.9710584209620317,0.3333333333333333,18,0.4,0.9057006759492866,0.9986683711958152,True,0.3350831266333564,0.5,0.6403508771929824,2,0.008403758659612647,1,0.7397193458047858,0.3096433334239332,3,1,0.3333333333333333,20,-0.10078894749305019,19,2,2,,,q20-40,,,,,,q40-60,,-0.5662733617953739,-1.00233400495371,-0.9245691095491083,-0.9007373913637393
310,mean_concave_points:q20-40  mean_symmetry:q00-20,27,1.0,0.0,,0.0,26,,0.975,1.0,True,0.0,,,0,0.0,0,0.8677253955022459,,1,0,0.0,27,0.0,26,1,2,,,q20-40,,,,,,q00-20,,-0.57103154713111,-0.9935287556823488,,
311,mean_concave_points:q20-40  mean_symmetry:q20-40,36,1.0,0.0,,,36,,,1.0,True,0.0,,,0,,0,0.9026062440854072,,0,0,,36,0.0,36,0,2,,,q20-40,,,,,,q20-40,,-0.6197263880824376,,,
312,mean_concave_points:q00-20  mean_symmetry:q00-20,41,1.0,0.0,,,41,,,1.0,True,0.0,,,0,,0,0.9139561637059667,,0,0,,41,0.0,41,0,2,,,q00-20,,,,,,q00-20,,-0.8778429147951181,,,
313,mean_concave_points:q00-20  mean_symmetry:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,2,,,q00-20,,,,,,q20-40,,-0.5053166456191754,,,
314,mean_concave_points:q80-100  mean_texture:q60-80,34,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,34,0.8971820757409873,34,,,34,0,1.0,0,0.0,0,0,2,,,q80-100,,,,,,,q60-80,,-1.3422897244370702,,
315,mean_concave_points:q80-100  mean_texture:q80-100,41,,0.0,,1.0,0,1.0,1.0,,True,0.0,1.0,,41,0.9139561637059667,41,,,41,0,1.0,0,0.0,0,0,2,,,q80-100,,,,,,,q80-100,,-1.9799335613828928,,
316,mean_concave_points:q60-80  mean_texture:q60-80,35,1.0,0.9257074141954191,1.0,0.90625,3,0.9508196721311475,0.9802328198266976,1.0,True,0.6731456008918131,1.0,0.953125,29,0.7497730493161467,29,0.2924017738212867,0.9018215115650475,32,0,0.90625,6,0.47743185531611554,3,3,2,,,q60-80,,,,,,,q60-80,-0.5011326291263617,-0.7185500079109226,-0.6901101556600248,-2.186591217476238
317,mean_concave_points:q60-80  mean_texture:q80-100,24,1.0,1.0,,0.9130434782608695,1,0.9545454545454545,0.989290033962079,1.0,True,0.5516772843673705,1.0,0.9565217391304348,21,0.7196206640905891,21,0.025000000000000022,,23,0,0.9130434782608695,3,0.0,1,2,2,,,q60-80,,,,,,,q80-100,-0.36369288148727025,-0.6476600740459252,-0.38365210152136164,
318,mean_concave_points:q60-80  mean_texture:q40-60,24,0.8,1.0,1.0,1.0,8,0.9333333333333333,1.0,0.9747892736731665,True,0.8366600265340756,0.875,0.9,16,0.7683642383498855,14,0.4439045376923585,0.7693357343639963,14,2,1.0,8,0.742298130594609,10,0,2,,,q60-80,,,,,,,q40-60,-0.6204545182763792,-0.8002393446345314,-1.4887439598578864,-0.9306869443562881
319,mean_concave_points:q40-60  mean_texture:q00-20,26,0.9230769230769231,0.0,,,24,,,0.9905446089967489,True,0.0,0.0,,2,,0,0.7486970833045692,,0,2,,24,0.0,26,0,2,,,q40-60,,,,,,,q00-20,-0.4018898255186711,,,
320,mean_concave_points:q40-60  mean_texture:q20-40,30,1.0,1.0,,1.0,29,1.0,1.0,1.0,True,1.0,1.0,1.0,1,0.025000000000000022,1,0.8805551309302788,,1,0,1.0,29,0.0,29,0,2,,,q40-60,,,,,,,q20-40,-0.5950537935655461,-0.5210006944086889,-0.35969586764176664,
321,mean_concave_points:q40-60  mean_texture:q40-60,24,1.0,1.0,1.0,0.75,20,0.8571428571428571,0.9936905367902901,1.0,True,0.8451542547285166,1.0,0.875,3,0.1941204496832434,3,0.8315665290169145,0.6300045019324932,4,0,0.75,21,0.5281854422993868,20,1,2,,,q40-60,,,,,,,q40-60,-0.6510901071767511,-0.6274199371988244,-0.7623670397003928,-0.6206452210798565
322,mean_concave_points:q20-40  mean_texture:q00-20,37,1.0,0.0,,,37,,,1.0,True,0.0,,,0,,0,0.9051094125850101,,0,0,,37,0.0,37,0,2,,,q20-40,,,,,,,q00-20,-1.1239413076808054,,,
323,mean_concave_points:q20-40  mean_texture:q20-40,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,2,,,q20-40,,,,,,,q20-40,-0.4999027022372791,,,
324,mean_concave_points:q00-20  mean_texture:q00-20,29,1.0,0.0,,,29,,,1.0,True,0.0,,,0,,0,0.8805551309302788,,0,0,,29,0.0,29,0,2,,,q00-20,,,,,,,q00-20,-0.8928926938129924,,,
325,mean_concave_points:q00-20  mean_texture:q20-40,27,1.0,0.0,,,27,,,1.0,True,0.0,,,0,,0,0.8722971323845661,,0,0,,27,0.0,27,0,2,,,q00-20,,,,,,,q20-40,-0.46757613146280735,,,
